report_date,date,value,count,avg
2021-03-26,2020-09-10,"Deaths, Actual",26,19
2021-03-26,2020-09-11,"Deaths, Actual",20,19.142857142857142
2021-03-26,2020-09-12,"Deaths, Actual",25,21.571428571428573
2021-03-26,2020-09-13,"Deaths, Actual",17,21.571428571428573
2021-03-26,2020-09-14,"Deaths, Actual",18,20.428571428571427
2021-03-26,2020-09-15,"Deaths, Actual",15,20.142857142857142
2021-03-26,2020-09-16,"Deaths, Actual",23,20.571428571428573
2021-03-26,2020-09-17,"Deaths, Actual",12,18.571428571428573
2021-03-26,2020-09-18,"Deaths, Actual",15,17.857142857142858
2021-03-26,2020-09-19,"Deaths, Actual",24,17.714285714285715
2021-03-26,2020-09-20,"Deaths, Actual",30,19.571428571428573
2021-03-26,2020-09-21,"Deaths, Actual",16,19.285714285714285
2021-03-26,2020-09-22,"Deaths, Actual",20,20
2021-03-26,2020-09-23,"Deaths, Actual",26,20.428571428571427
2021-03-26,2020-09-24,"Deaths, Actual",25,22.285714285714285
2021-03-26,2020-09-25,"Deaths, Actual",23,23.428571428571427
2021-03-26,2020-09-26,"Deaths, Actual",22,23.142857142857142
2021-03-26,2020-09-27,"Deaths, Actual",31,23.285714285714285
2021-03-26,2020-09-28,"Deaths, Actual",23,24.285714285714285
2021-03-26,2020-09-29,"Deaths, Actual",39,27
2021-03-26,2020-09-30,"Deaths, Actual",23,26.571428571428573
2021-03-26,2020-10-01,"Deaths, Actual",43,29.142857142857142
2021-03-26,2020-10-02,"Deaths, Actual",31,30.285714285714285
2021-03-26,2020-10-03,"Deaths, Actual",24,30.571428571428573
2021-03-26,2020-10-04,"Deaths, Actual",25,29.714285714285715
2021-03-26,2020-10-05,"Deaths, Actual",20,29.285714285714285
2021-03-26,2020-10-06,"Deaths, Actual",31,28.142857142857142
2021-03-26,2020-10-07,"Deaths, Actual",33,29.571428571428573
2021-03-26,2020-10-08,"Deaths, Actual",28,27.428571428571427
2021-03-26,2020-10-09,"Deaths, Actual",29,27.142857142857142
2021-03-26,2020-10-10,"Deaths, Actual",29,27.857142857142858
2021-03-26,2020-10-11,"Deaths, Actual",30,28.571428571428573
2021-03-26,2020-10-12,"Deaths, Actual",20,28.571428571428573
2021-03-26,2020-10-13,"Deaths, Actual",21,27.142857142857142
2021-03-26,2020-10-14,"Deaths, Actual",28,26.428571428571427
2021-03-26,2020-10-15,"Deaths, Actual",26,26.142857142857142
2021-03-26,2020-10-16,"Deaths, Actual",26,25.714285714285715
2021-03-26,2020-10-17,"Deaths, Actual",34,26.428571428571427
2021-03-26,2020-10-18,"Deaths, Actual",30,26.428571428571427
2021-03-26,2020-10-19,"Deaths, Actual",34,28.428571428571427
2021-03-26,2020-10-20,"Deaths, Actual",27,29.285714285714285
2021-03-26,2020-10-21,"Deaths, Actual",35,30.285714285714285
2021-03-26,2020-10-22,"Deaths, Actual",50,33.714285714285715
2021-03-26,2020-10-23,"Deaths, Actual",31,34.42857142857143
2021-03-26,2020-10-24,"Deaths, Actual",14,31.571428571428573
2021-03-26,2020-10-25,"Deaths, Actual",41,33.142857142857146
2021-03-26,2020-10-26,"Deaths, Actual",42,34.285714285714285
2021-03-26,2020-10-27,"Deaths, Actual",37,35.714285714285715
2021-03-26,2020-10-28,"Deaths, Actual",32,35.285714285714285
2021-03-26,2020-10-29,"Deaths, Actual",34,33
2021-03-26,2020-10-30,"Deaths, Actual",42,34.57142857142857
2021-03-26,2020-10-31,"Deaths, Actual",37,37.857142857142854
2021-03-26,2020-11-01,"Deaths, Actual",40,37.714285714285715
2021-03-26,2020-11-02,"Deaths, Actual",35,36.714285714285715
2021-03-26,2020-11-03,"Deaths, Actual",34,36.285714285714285
2021-03-26,2020-11-04,"Deaths, Actual",40,37.42857142857143
2021-03-26,2020-11-05,"Deaths, Actual",40,38.285714285714285
2021-03-26,2020-11-06,"Deaths, Actual",52,39.714285714285715
2021-03-26,2020-11-07,"Deaths, Actual",46,41
2021-03-26,2020-11-08,"Deaths, Actual",44,41.57142857142857
2021-03-26,2020-11-09,"Deaths, Actual",50,43.714285714285715
2021-03-26,2020-11-10,"Deaths, Actual",41,44.714285714285715
2021-03-26,2020-11-11,"Deaths, Actual",48,45.857142857142854
2021-03-26,2020-11-12,"Deaths, Actual",40,45.857142857142854
2021-03-26,2020-11-13,"Deaths, Actual",48,45.285714285714285
2021-03-26,2020-11-14,"Deaths, Actual",51,46
2021-03-26,2020-11-15,"Deaths, Actual",55,47.57142857142857
2021-03-26,2020-11-16,"Deaths, Actual",40,46.142857142857146
2021-03-26,2020-11-17,"Deaths, Actual",61,49
2021-03-26,2020-11-18,"Deaths, Actual",53,49.714285714285715
2021-03-26,2020-11-19,"Deaths, Actual",60,52.57142857142857
2021-03-26,2020-11-20,"Deaths, Actual",58,54
2021-03-26,2020-11-21,"Deaths, Actual",66,56.142857142857146
2021-03-26,2020-11-22,"Deaths, Actual",62,57.142857142857146
2021-03-26,2020-11-23,"Deaths, Actual",71,61.57142857142857
2021-03-26,2020-11-24,"Deaths, Actual",71,63
2021-03-26,2020-11-25,"Deaths, Actual",62,64.28571428571429
2021-03-26,2020-11-26,"Deaths, Actual",70,65.71428571428571
2021-03-26,2020-11-27,"Deaths, Actual",56,65.42857142857143
2021-03-26,2020-11-28,"Deaths, Actual",46,62.57142857142857
2021-03-26,2020-11-29,"Deaths, Actual",62,62.57142857142857
2021-03-26,2020-11-30,"Deaths, Actual",56,60.42857142857143
2021-03-26,2020-12-01,"Deaths, Actual",55,58.142857142857146
2021-03-26,2020-12-02,"Deaths, Actual",72,59.57142857142857
2021-03-26,2020-12-03,"Deaths, Actual",60,58.142857142857146
2021-03-26,2020-12-04,"Deaths, Actual",53,57.714285714285715
2021-03-26,2020-12-05,"Deaths, Actual",72,61.42857142857143
2021-03-26,2020-12-06,"Deaths, Actual",48,59.42857142857143
2021-03-26,2020-12-07,"Deaths, Actual",64,60.57142857142857
2021-03-26,2020-12-08,"Deaths, Actual",71,62.857142857142854
2021-03-26,2020-12-09,"Deaths, Actual",75,63.285714285714285
2021-03-26,2020-12-10,"Deaths, Actual",57,62.857142857142854
2021-03-26,2020-12-11,"Deaths, Actual",56,63.285714285714285
2021-03-26,2020-12-12,"Deaths, Actual",58,61.285714285714285
2021-03-26,2020-12-13,"Deaths, Actual",62,63.285714285714285
2021-03-26,2020-12-14,"Deaths, Actual",59,62.57142857142857
2021-03-26,2020-12-15,"Deaths, Actual",54,60.142857142857146
2021-03-26,2020-12-16,"Deaths, Actual",46,56
2021-03-26,2020-12-17,"Deaths, Actual",53,55.42857142857143
2021-03-26,2020-12-18,"Deaths, Actual",62,56.285714285714285
2021-03-26,2020-12-19,"Deaths, Actual",48,54.857142857142854
2021-03-26,2020-12-20,"Deaths, Actual",48,52.857142857142854
2021-03-26,2020-12-21,"Deaths, Actual",63,53.42857142857143
2021-03-26,2020-12-22,"Deaths, Actual",52,53.142857142857146
2021-03-26,2020-12-23,"Deaths, Actual",51,53.857142857142854
2021-03-26,2020-12-24,"Deaths, Actual",33,51
2021-03-26,2020-12-25,"Deaths, Actual",48,49
2021-03-26,2020-12-26,"Deaths, Actual",53,49.714285714285715
2021-03-26,2020-12-27,"Deaths, Actual",51,50.142857142857146
2021-03-26,2020-12-28,"Deaths, Actual",47,47.857142857142854
2021-03-26,2020-12-29,"Deaths, Actual",50,47.57142857142857
2021-03-26,2020-12-30,"Deaths, Actual",46,46.857142857142854
2021-03-26,2020-12-31,"Deaths, Actual",41,48
2021-03-26,2021-01-01,"Deaths, Actual",40,46.857142857142854
2021-03-26,2021-01-02,"Deaths, Actual",39,44.857142857142854
2021-03-26,2021-01-03,"Deaths, Actual",41,43.42857142857143
2021-03-26,2021-01-04,"Deaths, Actual",46,43.285714285714285
2021-03-26,2021-01-05,"Deaths, Actual",52,43.57142857142857
2021-03-26,2021-01-06,"Deaths, Actual",42,43
2021-03-26,2021-01-07,"Deaths, Actual",46,43.714285714285715
2021-03-26,2021-01-08,"Deaths, Actual",35,43
2021-03-26,2021-01-09,"Deaths, Actual",44,43.714285714285715
2021-03-26,2021-01-10,"Deaths, Actual",46,44.42857142857143
2021-03-26,2021-01-11,"Deaths, Actual",51,45.142857142857146
2021-03-26,2021-01-12,"Deaths, Actual",43,43.857142857142854
2021-03-26,2021-01-13,"Deaths, Actual",48,44.714285714285715
2021-03-26,2021-01-14,"Deaths, Actual",31,42.57142857142857
2021-03-26,2021-01-15,"Deaths, Actual",40,43.285714285714285
2021-03-26,2021-01-16,"Deaths, Actual",42,43
2021-03-26,2021-01-17,"Deaths, Actual",45,42.857142857142854
2021-03-26,2021-01-18,"Deaths, Actual",41,41.42857142857143
2021-03-26,2021-01-19,"Deaths, Actual",44,41.57142857142857
2021-03-26,2021-01-20,"Deaths, Actual",33,39.42857142857143
2021-03-26,2021-01-21,"Deaths, Actual",34,39.857142857142854
2021-03-26,2021-01-22,"Deaths, Actual",45,40.57142857142857
2021-03-26,2021-01-23,"Deaths, Actual",31,39
2021-03-26,2021-01-24,"Deaths, Actual",30,36.857142857142854
2021-03-26,2021-01-25,"Deaths, Actual",31,35.42857142857143
2021-03-26,2021-01-26,"Deaths, Actual",33,33.857142857142854
2021-03-26,2021-01-27,"Deaths, Actual",38,34.57142857142857
2021-03-26,2021-01-28,"Deaths, Actual",31,34.142857142857146
2021-03-26,2021-01-29,"Deaths, Actual",31,32.142857142857146
2021-03-26,2021-01-30,"Deaths, Actual",25,31.285714285714285
2021-03-26,2021-01-31,"Deaths, Actual",20,29.857142857142858
2021-03-26,2021-02-01,"Deaths, Actual",25,29
2021-03-26,2021-02-02,"Deaths, Actual",22,27.428571428571427
2021-03-26,2021-02-03,"Deaths, Actual",19,24.714285714285715
2021-03-26,2021-02-04,"Deaths, Actual",29,24.428571428571427
2021-03-26,2021-02-05,"Deaths, Actual",17,22.428571428571427
2021-03-26,2021-02-06,"Deaths, Actual",8,20
2021-03-26,2021-02-07,"Deaths, Actual",21,20.142857142857142
2021-03-26,2021-02-08,"Deaths, Actual",13,18.428571428571427
2021-03-26,2021-02-09,"Deaths, Actual",19,18
2021-03-26,2021-02-10,"Deaths, Actual",15,17.428571428571427
2021-03-26,2021-02-11,"Deaths, Actual",18,15.857142857142858
2021-03-26,2021-02-12,"Deaths, Actual",18,16
2021-03-26,2021-02-13,"Deaths, Actual",20,17.714285714285715
2021-03-26,2021-02-14,"Deaths, Actual",18,17.285714285714285
2021-03-26,2021-02-15,"Deaths, Actual",7,16.428571428571427
2021-03-26,2021-02-16,"Deaths, Actual",13,15.571428571428571
2021-03-26,2021-02-17,"Deaths, Actual",10,14.857142857142858
2021-03-26,2021-02-18,"Deaths, Actual",10,13.714285714285714
2021-03-26,2021-02-19,"Deaths, Actual",13,13
2021-03-26,2021-02-20,"Deaths, Actual",11,11.714285714285714
2021-03-26,2021-02-21,"Deaths, Actual",16,11.428571428571429
2021-03-26,2021-02-22,"Deaths, Actual",16,12.714285714285714
2021-03-26,2021-02-23,"Deaths, Actual",8,12
2021-03-26,2021-02-24,"Deaths, Actual",8,11.714285714285714
2021-03-26,2021-02-25,"Deaths, Actual",4,10.857142857142858
2021-03-26,2021-02-26,"Deaths, Actual",5,9.714285714285714
2021-03-26,2021-02-27,"Deaths, Actual",8,9.285714285714286
2021-03-26,2021-02-28,"Deaths, Actual",14,9
2021-03-26,2021-03-01,"Deaths, Actual",4,7.285714285714286
2021-03-26,2021-03-02,"Deaths, Actual",4,6.714285714285714
2021-03-26,2021-03-03,"Deaths, Actual",10,7
2021-03-26,2021-03-04,"Deaths, Actual",5,7.142857142857143
2021-03-26,2021-03-05,"Deaths, Actual",4,7
2021-03-26,2021-03-06,"Deaths, Actual",6,6.714285714285714
2021-03-26,2021-03-07,"Deaths, Actual",5,5.428571428571429
2021-03-26,2021-03-08,"Deaths, Actual",5,5.571428571428571
2021-03-26,2021-03-09,"Deaths, Actual",2,5.285714285714286
2021-03-26,2021-03-10,"Deaths, Actual",4,4.428571428571429
2021-03-26,2021-03-11,"Deaths, Actual",5,4.428571428571429
2021-03-26,2021-03-12,"Deaths, Actual",1,4
2021-03-26,2021-03-13,"Deaths, Actual",1,3.2857142857142856
2021-03-26,2021-03-14,"Deaths, Actual",0,2.5714285714285716
2021-03-26,2021-03-15,"Deaths, Actual",6,2.7142857142857144
2021-03-26,2021-03-16,"Deaths, Actual",1,2.5714285714285716
2021-03-26,2021-03-17,"Deaths, Actual",1,2.142857142857143
2021-03-26,2021-03-19,"Deaths, Actual",3,1.8571428571428572
2021-03-26,2021-03-20,"Deaths, Actual",3,2.142857142857143
2021-03-26,2021-03-21,"Deaths, Actual",0,2
2021-03-26,2021-03-22,"Deaths, Actual",3,2.4285714285714284
2021-03-26,2021-03-23,"Deaths, Actual",0,1.5714285714285714
